"time","tiempoPromedioPedido","tiempoMaximoPedido","cantidadPedidos","longitudColaArmado","longitudColaCoccion","pedidosTerminados"
94.7,17.47277318415412,22.78122892596709,15,0,0,12
94.8,17.47277318415412,22.78122892596709,15,0,0,12
94.90000000000001,17.47277318415412,22.78122892596709,15,0,0,12
95,17.47277318415412,22.78122892596709,15,0,0,12
95.09999999999999,17.47277318415412,22.78122892596709,15,0,0,12
95.18010806857265,17.47277318415412,22.78122892596709,15,0,0,12
95.18010806857265,17.47277318415412,22.78122892596709,16,0,0,12
95.2,17.47277318415412,22.78122892596709,16,0,0,12
95.3,17.47277318415412,22.78122892596709,16,0,0,12
95.40000000000001,17.47277318415412,22.78122892596709,16,0,0,12
95.5,17.47277318415412,22.78122892596709,16,0,0,12
95.59999999999999,17.47277318415412,22.78122892596709,16,0,0,12
95.7,17.47277318415412,22.78122892596709,16,0,0,12
95.8,17.47277318415412,22.78122892596709,16,0,0,12
95.90000000000001,17.47277318415412,22.78122892596709,16,0,0,12
96,17.47277318415412,22.78122892596709,16,0,0,12
96.09999999999999,17.47277318415412,22.78122892596709,16,0,0,12
96.2,17.47277318415412,22.78122892596709,16,0,0,12
96.3,17.47277318415412,22.78122892596709,16,0,0,12
96.33754082506772,17.47277318415412,22.78122892596709,16,0,0,12
96.33754082506772,17.47277318415412,22.78122892596709,17,0,0,12
96.40000000000001,17.47277318415412,22.78122892596709,17,0,0,12
96.5,17.47277318415412,22.78122892596709,17,0,0,12
96.51990892535821,17.47277318415412,22.78122892596709,17,0,0,12
96.51990892535821,17.47277318415412,22.78122892596709,17,1,0,12
96.59999999999999,17.47277318415412,22.78122892596709,17,1,0,12
96.7,17.47277318415412,22.78122892596709,17,1,0,12
96.75633235312381,17.47277318415412,22.78122892596709,17,1,0,12
96.75633235312381,17.47277318415412,22.78122892596709,18,1,0,12
96.8,17.47277318415412,22.78122892596709,18,1,0,12
96.90000000000001,17.47277318415412,22.78122892596709,18,1,0,12
97,17.47277318415412,22.78122892596709,18,1,0,12
97.09999999999999,17.47277318415412,22.78122892596709,18,1,0,12
97.2,17.47277318415412,22.78122892596709,18,1,0,12
97.3,17.47277318415412,22.78122892596709,18,1,0,12
97.40000000000001,17.47277318415412,22.78122892596709,18,1,0,12
97.5,17.47277318415412,22.78122892596709,18,1,0,12
97.59999999999999,17.47277318415412,22.78122892596709,18,1,0,12
97.7,17.47277318415412,22.78122892596709,18,1,0,12
97.8,17.47277318415412,22.78122892596709,18,1,0,12
97.90000000000001,17.47277318415412,22.78122892596709,18,1,0,12
98,17.47277318415412,22.78122892596709,18,1,0,12
98.09999999999999,17.47277318415412,22.78122892596709,18,1,0,12
98.2,17.47277318415412,22.78122892596709,18,1,0,12
98.3,17.47277318415412,22.78122892596709,18,1,0,12
98.40000000000001,17.47277318415412,22.78122892596709,18,1,0,12
98.48212870047226,17.47277318415412,22.78122892596709,18,1,0,12
98.48212870047226,17.30767968556987,22.78122892596709,18,0,0,13
98.5,17.30767968556987,22.78122892596709,18,0,0,13
98.59999999999999,17.30767968556987,22.78122892596709,18,0,0,13
98.7,17.30767968556987,22.78122892596709,18,0,0,13
98.8,17.30767968556987,22.78122892596709,18,0,0,13
98.90000000000001,17.30767968556987,22.78122892596709,18,0,0,13
99,17.30767968556987,22.78122892596709,18,0,0,13
99.09999999999999,17.30767968556987,22.78122892596709,18,0,0,13
99.2,17.30767968556987,22.78122892596709,18,0,0,13
99.3,17.30767968556987,22.78122892596709,18,0,0,13
99.40000000000001,17.30767968556987,22.78122892596709,18,0,0,13
99.5,17.30767968556987,22.78122892596709,18,0,0,13
99.59999999999999,17.30767968556987,22.78122892596709,18,0,0,13
99.7,17.30767968556987,22.78122892596709,18,0,0,13
99.8,17.30767968556987,22.78122892596709,18,0,0,13
99.90000000000001,17.30767968556987,22.78122892596709,18,0,0,13
100,17.30767968556987,22.78122892596709,18,0,0,13
100.1,17.30767968556987,22.78122892596709,18,0,0,13
100.2,17.30767968556987,22.78122892596709,18,0,0,13
100.3,17.30767968556987,22.78122892596709,18,0,0,13
100.4,17.30767968556987,22.78122892596709,18,0,0,13
100.5,17.30767968556987,22.78122892596709,18,0,0,13
100.6,17.30767968556987,22.78122892596709,18,0,0,13
100.7,17.30767968556987,22.78122892596709,18,0,0,13
100.8,17.30767968556987,22.78122892596709,18,0,0,13
100.9,17.30767968556987,22.78122892596709,18,0,0,13
101,17.30767968556987,22.78122892596709,18,0,0,13
101.1,17.30767968556987,22.78122892596709,18,0,0,13
101.151802845646,17.30767968556987,22.78122892596709,18,0,0,13
101.151802845646,17.54759428360186,22.78122892596709,18,0,0,14
101.2,17.54759428360186,22.78122892596709,18,0,0,14
101.3,17.54759428360186,22.78122892596709,18,0,0,14
101.4,17.54759428360186,22.78122892596709,18,0,0,14
101.5,17.54759428360186,22.78122892596709,18,0,0,14
101.6,17.54759428360186,22.78122892596709,18,0,0,14
101.7,17.54759428360186,22.78122892596709,18,0,0,14
101.8,17.54759428360186,22.78122892596709,18,0,0,14
101.9,17.54759428360186,22.78122892596709,18,0,0,14
102,17.54759428360186,22.78122892596709,18,0,0,14
102.1,17.54759428360186,22.78122892596709,18,0,0,14
102.2,17.54759428360186,22.78122892596709,18,0,0,14
102.3,17.54759428360186,22.78122892596709,18,0,0,14
102.3777877739209,17.54759428360186,22.78122892596709,18,0,0,14
102.3777877739209,17.47762270479615,22.78122892596709,18,0,0,15
102.4,17.47762270479615,22.78122892596709,18,0,0,15
102.5,17.47762270479615,22.78122892596709,18,0,0,15
102.6,17.47762270479615,22.78122892596709,18,0,0,15
102.7,17.47762270479615,22.78122892596709,18,0,0,15
102.8,17.47762270479615,22.78122892596709,18,0,0,15
102.9,17.47762270479615,22.78122892596709,18,0,0,15
103,17.47762270479615,22.78122892596709,18,0,0,15
103.1,17.47762270479615,22.78122892596709,18,0,0,15
103.1135274483643,17.47762270479615,22.78122892596709,18,0,0,15
103.1135274483643,17.47762270479615,22.78122892596709,19,0,0,15
103.2,17.47762270479615,22.78122892596709,19,0,0,15
103.3,17.47762270479615,22.78122892596709,19,0,0,15
103.4,17.47762270479615,22.78122892596709,19,0,0,15
103.5,17.47762270479615,22.78122892596709,19,0,0,15
103.6,17.47762270479615,22.78122892596709,19,0,0,15
103.7,17.47762270479615,22.78122892596709,19,0,0,15
103.8,17.47762270479615,22.78122892596709,19,0,0,15
103.9,17.47762270479615,22.78122892596709,19,0,0,15
103.9285646918431,17.47762270479615,22.78122892596709,19,0,0,15
103.9285646918431,17.47762270479615,22.78122892596709,20,0,0,15
104,17.47762270479615,22.78122892596709,20,0,0,15
104.1,17.47762270479615,22.78122892596709,20,0,0,15
104.2,17.47762270479615,22.78122892596709,20,0,0,15
104.3,17.47762270479615,22.78122892596709,20,0,0,15
104.4,17.47762270479615,22.78122892596709,20,0,0,15
104.5,17.47762270479615,22.78122892596709,20,0,0,15
104.6,17.47762270479615,22.78122892596709,20,0,0,15
104.6816209533039,17.47762270479615,22.78122892596709,20,0,0,15
104.6816209533039,17.47762270479615,22.78122892596709,21,0,0,15
104.7,17.47762270479615,22.78122892596709,21,0,0,15
104.8,17.47762270479615,22.78122892596709,21,0,0,15
104.9,17.47762270479615,22.78122892596709,21,0,0,15
105,17.47762270479615,22.78122892596709,21,0,0,15
105.1,17.47762270479615,22.78122892596709,21,0,0,15
105.2,17.47762270479615,22.78122892596709,21,0,0,15
105.3,17.47762270479615,22.78122892596709,21,0,0,15
105.4,17.47762270479615,22.78122892596709,21,0,0,15
105.5,17.47762270479615,22.78122892596709,21,0,0,15
105.6,17.47762270479615,22.78122892596709,21,0,0,15
105.7,17.47762270479615,22.78122892596709,21,0,0,15
105.8,17.47762270479615,22.78122892596709,21,0,0,15
105.8607682840109,17.47762270479615,22.78122892596709,21,0,0,15
105.8607682840109,17.47762270479615,22.78122892596709,21,0,0,15
105.9,17.47762270479615,22.78122892596709,21,0,0,15
106,17.47762270479615,22.78122892596709,21,0,0,15
106.1,17.47762270479615,22.78122892596709,21,0,0,15
106.2,17.47762270479615,22.78122892596709,21,0,0,15
106.3,17.47762270479615,22.78122892596709,21,0,0,15
106.4,17.47762270479615,22.78122892596709,21,0,0,15
106.5,17.47762270479615,22.78122892596709,21,0,0,15
106.6,17.47762270479615,22.78122892596709,21,0,0,15
106.7,17.47762270479615,22.78122892596709,21,0,0,15
106.8,17.47762270479615,22.78122892596709,21,0,0,15
106.9,17.47762270479615,22.78122892596709,21,0,0,15
107,17.47762270479615,22.78122892596709,21,0,0,15
107.1,17.47762270479615,22.78122892596709,21,0,0,15
107.2,17.47762270479615,22.78122892596709,21,0,0,15
107.3,17.47762270479615,22.78122892596709,21,0,0,15
107.4,17.47762270479615,22.78122892596709,21,0,0,15
107.5,17.47762270479615,22.78122892596709,21,0,0,15
107.6,17.47762270479615,22.78122892596709,21,0,0,15
107.6668970914789,17.47762270479615,22.78122892596709,21,0,0,15
107.6668970914789,17.47762270479615,22.78122892596709,21,0,0,15
107.7,17.47762270479615,22.78122892596709,21,0,0,15
107.8,17.47762270479615,22.78122892596709,21,0,0,15
107.9,17.47762270479615,22.78122892596709,21,0,0,15
107.9271648911772,17.47762270479615,22.78122892596709,21,0,0,15
107.9271648911772,17.47762270479615,22.78122892596709,21,1,0,15
108,17.47762270479615,22.78122892596709,21,1,0,15
108.1,17.47762270479615,22.78122892596709,21,1,0,15
108.2,17.47762270479615,22.78122892596709,21,1,0,15
108.3,17.47762270479615,22.78122892596709,21,1,0,15
108.4,17.47762270479615,22.78122892596709,21,1,0,15
108.5,17.47762270479615,22.78122892596709,21,1,0,15
108.6,17.47762270479615,22.78122892596709,21,1,0,15
108.7,17.47762270479615,22.78122892596709,21,1,0,15
108.8,17.47762270479615,22.78122892596709,21,1,0,15
108.9,17.47762270479615,22.78122892596709,21,1,0,15
109,17.47762270479615,22.78122892596709,21,1,0,15
109.1,17.47762270479615,22.78122892596709,21,1,0,15
109.2,17.47762270479615,22.78122892596709,21,1,0,15
109.3,17.47762270479615,22.78122892596709,21,1,0,15
109.4,17.47762270479615,22.78122892596709,21,1,0,15
109.5,17.47762270479615,22.78122892596709,21,1,0,15
109.6,17.47762270479615,22.78122892596709,21,1,0,15
109.7,17.47762270479615,22.78122892596709,21,1,0,15
109.8,17.47762270479615,22.78122892596709,21,1,0,15
109.9,17.47762270479615,22.78122892596709,21,1,0,15
110,17.47762270479615,22.78122892596709,21,1,0,15
110.1,17.47762270479615,22.78122892596709,21,1,0,15
110.2,17.47762270479615,22.78122892596709,21,1,0,15
110.3,17.47762270479615,22.78122892596709,21,1,0,15
110.4,17.47762270479615,22.78122892596709,21,1,0,15
110.5,17.47762270479615,22.78122892596709,21,1,0,15
110.6,17.47762270479615,22.78122892596709,21,1,0,15
110.7,17.47762270479615,22.78122892596709,21,1,0,15
110.8,17.47762270479615,22.78122892596709,21,1,0,15
110.9,17.47762270479615,22.78122892596709,21,1,0,15
111,17.47762270479615,22.78122892596709,21,1,0,15
111.1,17.47762270479615,22.78122892596709,21,1,0,15
111.2,17.47762270479615,22.78122892596709,21,1,0,15
111.3,17.47762270479615,22.78122892596709,21,1,0,15
111.4,17.47762270479615,22.78122892596709,21,1,0,15
111.5,17.47762270479615,22.78122892596709,21,1,0,15
111.5611772820389,17.47762270479615,22.78122892596709,21,1,0,15
111.5611772820389,17.47762270479615,22.78122892596709,22,1,0,15
111.6,17.47762270479615,22.78122892596709,22,1,0,15
111.7,17.47762270479615,22.78122892596709,22,1,0,15
111.7309575953821,17.47762270479615,22.78122892596709,22,1,0,15
111.7309575953821,17.41969938117198,22.78122892596709,22,0,0,16
111.8,17.41969938117198,22.78122892596709,22,0,0,16
111.9,17.41969938117198,22.78122892596709,22,0,0,16
112,17.41969938117198,22.78122892596709,22,0,0,16
112.1,17.41969938117198,22.78122892596709,22,0,0,16
112.2,17.41969938117198,22.78122892596709,22,0,0,16
112.3,17.41969938117198,22.78122892596709,22,0,0,16
112.4,17.41969938117198,22.78122892596709,22,0,0,16
112.4897907185664,17.41969938117198,22.78122892596709,22,0,0,16
112.4897907185664,17.3205087331879,22.78122892596709,22,0,0,17
112.5,17.3205087331879,22.78122892596709,22,0,0,17
112.6,17.3205087331879,22.78122892596709,22,0,0,17
112.7,17.3205087331879,22.78122892596709,22,0,0,17
112.7795645050681,17.3205087331879,22.78122892596709,22,0,0,17
112.7795645050681,17.3205087331879,22.78122892596709,23,0,0,17
112.8,17.3205087331879,22.78122892596709,23,0,0,17
112.9,17.3205087331879,22.78122892596709,23,0,0,17
113,17.3205087331879,22.78122892596709,23,0,0,17
113.1,17.3205087331879,22.78122892596709,23,0,0,17
113.1791867036109,17.3205087331879,22.78122892596709,23,0,0,17
113.1791867036109,17.3205087331879,22.78122892596709,23,0,0,17
113.2,17.3205087331879,22.78122892596709,23,0,0,17
113.3,17.3205087331879,22.78122892596709,23,0,0,17
113.3795912289383,17.3205087331879,22.78122892596709,23,0,0,17
113.3795912289383,17.3205087331879,22.78122892596709,24,0,0,17
113.4,17.3205087331879,22.78122892596709,24,0,0,17
113.5,17.3205087331879,22.78122892596709,24,0,0,17
113.6,17.3205087331879,22.78122892596709,24,0,0,17
113.6998806630711,17.3205087331879,22.78122892596709,24,0,0,17
113.6998806630711,17.3205087331879,22.78122892596709,24,1,0,17
113.7,17.3205087331879,22.78122892596709,24,1,0,17
113.8,17.3205087331879,22.78122892596709,24,1,0,17
113.9,17.3205087331879,22.78122892596709,24,1,0,17
114,17.3205087331879,22.78122892596709,24,1,0,17
114.1,17.3205087331879,22.78122892596709,24,1,0,17
114.1990674989199,17.3205087331879,22.78122892596709,24,1,0,17
114.1990674989199,17.3205087331879,22.78122892596709,24,2,0,17
114.2,17.3205087331879,22.78122892596709,24,2,0,17
114.3,17.3205087331879,22.78122892596709,24,2,0,17
114.4,17.3205087331879,22.78122892596709,24,2,0,17
114.5,17.3205087331879,22.78122892596709,24,2,0,17
114.6,17.3205087331879,22.78122892596709,24,2,0,17
114.7,17.3205087331879,22.78122892596709,24,2,0,17
114.7095628148385,17.3205087331879,22.78122892596709,24,2,0,17
114.7095628148385,17.3205087331879,22.78122892596709,25,2,0,17
114.8,17.3205087331879,22.78122892596709,25,2,0,17
114.9,17.3205087331879,22.78122892596709,25,2,0,17
115,17.3205087331879,22.78122892596709,25,2,0,17
115.1,17.3205087331879,22.78122892596709,25,2,0,17
115.2,17.3205087331879,22.78122892596709,25,2,0,17
115.3,17.3205087331879,22.78122892596709,25,2,0,17
115.4,17.3205087331879,22.78122892596709,25,2,0,17
115.5,17.3205087331879,22.78122892596709,25,2,0,17
115.6,17.3205087331879,22.78122892596709,25,2,0,17
115.7,17.3205087331879,22.78122892596709,25,2,0,17
115.7877919909027,17.3205087331879,22.78122892596709,25,2,0,17
115.7877919909027,17.3205087331879,22.78122892596709,26,2,0,17
115.8,17.3205087331879,22.78122892596709,26,2,0,17
115.9,17.3205087331879,22.78122892596709,26,2,0,17
116,17.3205087331879,22.78122892596709,26,2,0,17
116.1,17.3205087331879,22.78122892596709,26,2,0,17
116.2,17.3205087331879,22.78122892596709,26,2,0,17
116.3,17.3205087331879,22.78122892596709,26,2,0,17
116.4,17.3205087331879,22.78122892596709,26,2,0,17
116.5,17.3205087331879,22.78122892596709,26,2,0,17
116.6,17.3205087331879,22.78122892596709,26,2,0,17
116.7,17.3205087331879,22.78122892596709,26,2,0,17
116.8,17.3205087331879,22.78122892596709,26,2,0,17
116.9,17.3205087331879,22.78122892596709,26,2,0,17
117,17.3205087331879,22.78122892596709,26,2,0,17
117.1,17.3205087331879,22.78122892596709,26,2,0,17
117.2,17.3205087331879,22.78122892596709,26,2,0,17
117.3,17.3205087331879,22.78122892596709,26,2,0,17
117.4,17.3205087331879,22.78122892596709,26,2,0,17
117.5,17.3205087331879,22.78122892596709,26,2,0,17
117.6,17.3205087331879,22.78122892596709,26,2,0,17
117.7,17.3205087331879,22.78122892596709,26,2,0,17
117.8,17.3205087331879,22.78122892596709,26,2,0,17
117.9,17.3205087331879,22.78122892596709,26,2,0,17
118,17.3205087331879,22.78122892596709,26,2,0,17
118.0104773612913,17.3205087331879,22.78122892596709,26,2,0,17
118.0104773612913,17.3205087331879,22.78122892596709,27,2,0,17
118.1,17.3205087331879,22.78122892596709,27,2,0,17
118.2,17.3205087331879,22.78122892596709,27,2,0,17
118.3,17.3205087331879,22.78122892596709,27,2,0,17
118.4,17.3205087331879,22.78122892596709,27,2,0,17
118.5,17.3205087331879,22.78122892596709,27,2,0,17
118.6,17.3205087331879,22.78122892596709,27,2,0,17
118.7,17.3205087331879,22.78122892596709,27,2,0,17
118.8,17.3205087331879,22.78122892596709,27,2,0,17
118.9,17.3205087331879,22.78122892596709,27,2,0,17
119,17.3205087331879,22.78122892596709,27,2,0,17
119.1,17.3205087331879,22.78122892596709,27,2,0,17
119.2,17.3205087331879,22.78122892596709,27,2,0,17
119.3,17.3205087331879,22.78122892596709,27,2,0,17
119.4,17.3205087331879,22.78122892596709,27,2,0,17
119.5,17.3205087331879,22.78122892596709,27,2,0,17
119.6,17.3205087331879,22.78122892596709,27,2,0,17
119.7,17.3205087331879,22.78122892596709,27,2,0,17
119.8,17.3205087331879,22.78122892596709,27,2,0,17
119.9,17.3205087331879,22.78122892596709,27,2,0,17
120,17.3205087331879,22.78122892596709,27,2,0,17
120.1,17.3205087331879,22.78122892596709,27,2,0,17
120.2,17.3205087331879,22.78122892596709,27,2,0,17
120.3,17.3205087331879,22.78122892596709,27,2,0,17
120.3633594856978,17.3205087331879,22.78122892596709,27,2,0,17
120.3633594856978,17.69302595137913,24.02581866063008,27,1,0,18
120.4,17.69302595137913,24.02581866063008,27,1,0,18
120.5,17.69302595137913,24.02581866063008,27,1,0,18
120.6,17.69302595137913,24.02581866063008,27,1,0,18
120.7,17.69302595137913,24.02581866063008,27,1,0,18
120.8,17.69302595137913,24.02581866063008,27,1,0,18
120.9,17.69302595137913,24.02581866063008,27,1,0,18
121,17.69302595137913,24.02581866063008,27,1,0,18
121.1,17.69302595137913,24.02581866063008,27,1,0,18
121.2,17.69302595137913,24.02581866063008,27,1,0,18
121.3,17.69302595137913,24.02581866063008,27,1,0,18
121.4,17.69302595137913,24.02581866063008,27,1,0,18
121.5,17.69302595137913,24.02581866063008,27,1,0,18
121.6,17.69302595137913,24.02581866063008,27,1,0,18
121.7,17.69302595137913,24.02581866063008,27,1,0,18
121.8,17.69302595137913,24.02581866063008,27,1,0,18
121.8651706921419,17.69302595137913,24.02581866063008,27,1,0,18
121.8651706921419,17.69302595137913,24.02581866063008,27,2,0,18
121.9,17.69302595137913,24.02581866063008,27,2,0,18
122,17.69302595137913,24.02581866063008,27,2,0,18
122.0818353447695,17.69302595137913,24.02581866063008,27,2,0,18
122.0818353447695,17.71724935672373,24.02581866063008,27,1,0,19
122.1,17.71724935672373,24.02581866063008,27,1,0,19
122.2,17.71724935672373,24.02581866063008,27,1,0,19
122.3,17.71724935672373,24.02581866063008,27,1,0,19
122.3235956852364,17.71724935672373,24.02581866063008,27,1,0,19
122.3235956852364,17.71724935672373,24.02581866063008,27,2,0,19
122.4,17.71724935672373,24.02581866063008,27,2,0,19
122.5,17.71724935672373,24.02581866063008,27,2,0,19
122.6,17.71724935672373,24.02581866063008,27,2,0,19
122.7,17.71724935672373,24.02581866063008,27,2,0,19
122.8,17.71724935672373,24.02581866063008,27,2,0,19
122.9,17.71724935672373,24.02581866063008,27,2,0,19
123,17.71724935672373,24.02581866063008,27,2,0,19
123.1,17.71724935672373,24.02581866063008,27,2,0,19
123.2,17.71724935672373,24.02581866063008,27,2,0,19
123.3,17.71724935672373,24.02581866063008,27,2,0,19
123.4,17.71724935672373,24.02581866063008,27,2,0,19
123.5,17.71724935672373,24.02581866063008,27,2,0,19
123.6,17.71724935672373,24.02581866063008,27,2,0,19
123.7,17.71724935672373,24.02581866063008,27,2,0,19
123.8,17.71724935672373,24.02581866063008,27,2,0,19
123.9,17.71724935672373,24.02581866063008,27,2,0,19
124,17.71724935672373,24.02581866063008,27,2,0,19
124.1,17.71724935672373,24.02581866063008,27,2,0,19
124.2,17.71724935672373,24.02581866063008,27,2,0,19
124.3,17.71724935672373,24.02581866063008,27,2,0,19
124.3674820918607,17.71724935672373,24.02581866063008,27,2,0,19
124.3674820918607,17.71724935672373,24.02581866063008,27,3,0,19
124.4,17.71724935672373,24.02581866063008,27,3,0,19
124.5,17.71724935672373,24.02581866063008,27,3,0,19
124.5211829970524,17.71724935672373,24.02581866063008,27,3,0,19
124.5211829970524,17.71724935672373,24.02581866063008,27,4,0,19
124.6,17.71724935672373,24.02581866063008,27,4,0,19
124.7,17.71724935672373,24.02581866063008,27,4,0,19
124.8,17.71724935672373,24.02581866063008,27,4,0,19
124.8402363266636,17.71724935672373,24.02581866063008,27,4,0,19
124.8402363266636,17.71724935672373,24.02581866063008,27,5,0,19
124.9,17.71724935672373,24.02581866063008,27,5,0,19
125,17.71724935672373,24.02581866063008,27,5,0,19
125.1,17.71724935672373,24.02581866063008,27,5,0,19
125.2,17.71724935672373,24.02581866063008,27,5,0,19
125.3,17.71724935672373,24.02581866063008,27,5,0,19
125.4,17.71724935672373,24.02581866063008,27,5,0,19
125.5,17.71724935672373,24.02581866063008,27,5,0,19
125.6,17.71724935672373,24.02581866063008,27,5,0,19
125.7,17.71724935672373,24.02581866063008,27,5,0,19
125.8,17.71724935672373,24.02581866063008,27,5,0,19
125.9,17.71724935672373,24.02581866063008,27,5,0,19
126,17.71724935672373,24.02581866063008,27,5,0,19
126.1,17.71724935672373,24.02581866063008,27,5,0,19
126.2,17.71724935672373,24.02581866063008,27,5,0,19
126.3,17.71724935672373,24.02581866063008,27,5,0,19
126.4,17.71724935672373,24.02581866063008,27,5,0,19
126.5,17.71724935672373,24.02581866063008,27,5,0,19
126.6,17.71724935672373,24.02581866063008,27,5,0,19
126.7,17.71724935672373,24.02581866063008,27,5,0,19
126.8,17.71724935672373,24.02581866063008,27,5,0,19
126.9,17.71724935672373,24.02581866063008,27,5,0,19
126.9908567168314,17.71724935672373,24.02581866063008,27,5,0,19
126.9908567168314,17.94684867706392,24.02581866063008,27,4,0,20
127,17.94684867706392,24.02581866063008,27,4,0,20
127.1,17.94684867706392,24.02581866063008,27,4,0,20
127.2,17.94684867706392,24.02581866063008,27,4,0,20
127.3,17.94684867706392,24.02581866063008,27,4,0,20
127.4,17.94684867706392,24.02581866063008,27,4,0,20
127.5,17.94684867706392,24.02581866063008,27,4,0,20
127.6,17.94684867706392,24.02581866063008,27,4,0,20
127.7,17.94684867706392,24.02581866063008,27,4,0,20
127.8,17.94684867706392,24.02581866063008,27,4,0,20
127.9,17.94684867706392,24.02581866063008,27,4,0,20
128,17.94684867706392,24.02581866063008,27,4,0,20
128.1,17.94684867706392,24.02581866063008,27,4,0,20
128.2,17.94684867706392,24.02581866063008,27,4,0,20
128.3,17.94684867706392,24.02581866063008,27,4,0,20
128.4,17.94684867706392,24.02581866063008,27,4,0,20
128.5,17.94684867706392,24.02581866063008,27,4,0,20
128.6,17.94684867706392,24.02581866063008,27,4,0,20
128.7,17.94684867706392,24.02581866063008,27,4,0,20
128.8,17.94684867706392,24.02581866063008,27,4,0,20
128.9,17.94684867706392,24.02581866063008,27,4,0,20
129,17.94684867706392,24.02581866063008,27,4,0,20
129.0331526122327,17.94684867706392,24.02581866063008,27,4,0,20
129.0331526122327,17.94684867706392,24.02581866063008,27,5,0,20
129.1,17.94684867706392,24.02581866063008,27,5,0,20
129.2,17.94684867706392,24.02581866063008,27,5,0,20
129.3,17.94684867706392,24.02581866063008,27,5,0,20
129.4,17.94684867706392,24.02581866063008,27,5,0,20
129.5,17.94684867706392,24.02581866063008,27,5,0,20
129.6,17.94684867706392,24.02581866063008,27,5,0,20
129.7,17.94684867706392,24.02581866063008,27,5,0,20
129.8,17.94684867706392,24.02581866063008,27,5,0,20
129.9,17.94684867706392,24.02581866063008,27,5,0,20
130,17.94684867706392,24.02581866063008,27,5,0,20
130.1,17.94684867706392,24.02581866063008,27,5,0,20
130.2,17.94684867706392,24.02581866063008,27,5,0,20
130.3,17.94684867706392,24.02581866063008,27,5,0,20
130.4,17.94684867706392,24.02581866063008,27,5,0,20
130.4801936994119,17.94684867706392,24.02581866063008,27,5,0,20
130.4801936994119,18.39541141868219,27.36666625104763,27,4,0,21
130.5,18.39541141868219,27.36666625104763,27,4,0,21
130.6,18.39541141868219,27.36666625104763,27,4,0,21
130.7,18.39541141868219,27.36666625104763,27,4,0,21
130.8,18.39541141868219,27.36666625104763,27,4,0,21
130.9,18.39541141868219,27.36666625104763,27,4,0,21
131,18.39541141868219,27.36666625104763,27,4,0,21
131.1,18.39541141868219,27.36666625104763,27,4,0,21
131.2,18.39541141868219,27.36666625104763,27,4,0,21
131.2224068235157,18.39541141868219,27.36666625104763,27,4,0,21
131.2224068235157,18.39756736867153,27.36666625104763,27,3,0,22
131.3,18.39756736867153,27.36666625104763,27,3,0,22
131.4,18.39756736867153,27.36666625104763,27,3,0,22
131.5,18.39756736867153,27.36666625104763,27,3,0,22
131.6,18.39756736867153,27.36666625104763,27,3,0,22
131.7,18.39756736867153,27.36666625104763,27,3,0,22
131.8,18.39756736867153,27.36666625104763,27,3,0,22
131.9,18.39756736867153,27.36666625104763,27,3,0,22
132,18.39756736867153,27.36666625104763,27,3,0,22
132.1,18.39756736867153,27.36666625104763,27,3,0,22
132.2,18.39756736867153,27.36666625104763,27,3,0,22
132.3,18.39756736867153,27.36666625104763,27,3,0,22
132.4,18.39756736867153,27.36666625104763,27,3,0,22
132.5,18.39756736867153,27.36666625104763,27,3,0,22
132.6,18.39756736867153,27.36666625104763,27,3,0,22
132.7,18.39756736867153,27.36666625104763,27,3,0,22
132.8,18.39756736867153,27.36666625104763,27,3,0,22
132.9,18.39756736867153,27.36666625104763,27,3,0,22
133,18.39756736867153,27.36666625104763,27,3,0,22
133.1,18.39756736867153,27.36666625104763,27,3,0,22
133.2,18.39756736867153,27.36666625104763,27,3,0,22
133.3,18.39756736867153,27.36666625104763,27,3,0,22
133.4,18.39756736867153,27.36666625104763,27,3,0,22
133.5,18.39756736867153,27.36666625104763,27,3,0,22
133.6,18.39756736867153,27.36666625104763,27,3,0,22
133.7,18.39756736867153,27.36666625104763,27,3,0,22
133.8,18.39756736867153,27.36666625104763,27,3,0,22
133.9,18.39756736867153,27.36666625104763,27,3,0,22
134,18.39756736867153,27.36666625104763,27,3,0,22
134.1,18.39756736867153,27.36666625104763,27,3,0,22
134.2,18.39756736867153,27.36666625104763,27,3,0,22
134.3,18.39756736867153,27.36666625104763,27,3,0,22
134.4,18.39756736867153,27.36666625104763,27,3,0,22
134.5,18.39756736867153,27.36666625104763,27,3,0,22
134.6,18.39756736867153,27.36666625104763,27,3,0,22
134.7,18.39756736867153,27.36666625104763,27,3,0,22
134.8,18.39756736867153,27.36666625104763,27,3,0,22
134.9,18.39756736867153,27.36666625104763,27,3,0,22
135,18.39756736867153,27.36666625104763,27,3,0,22
135.1,18.39756736867153,27.36666625104763,27,3,0,22
135.141018984877,18.39756736867153,27.36666625104763,27,3,0,22
135.141018984877,18.48599731655705,27.36666625104763,27,2,0,23
135.2,18.48599731655705,27.36666625104763,27,2,0,23
135.3,18.48599731655705,27.36666625104763,27,2,0,23
135.4,18.48599731655705,27.36666625104763,27,2,0,23
135.5,18.48599731655705,27.36666625104763,27,2,0,23
135.6,18.48599731655705,27.36666625104763,27,2,0,23
135.7,18.48599731655705,27.36666625104763,27,2,0,23
135.8,18.48599731655705,27.36666625104763,27,2,0,23
135.9,18.48599731655705,27.36666625104763,27,2,0,23
136,18.48599731655705,27.36666625104763,27,2,0,23
136.1,18.48599731655705,27.36666625104763,27,2,0,23
